
> club-la-victoria@0.1.0 dev
> next dev -H 0.0.0.0

▲ Next.js 16.1.1 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://0.0.0.0:3000
- Environments: .env

✓ Starting...
✓ Ready in 1542ms
 GET /cobros/morosos 200 in 20ms (compile: 1904µs, render: 19ms)
 GET /cobros/morosos 200 in 10ms (compile: 1418µs, render: 9ms)
 GET /cobros/morosos?busqueda=75057156 200 in 11ms (compile: 3ms, render: 8ms)
 GET /login 200 in 21ms (compile: 1377µs, render: 20ms)
 GET /socios 200 in 11ms (compile: 1749µs, render: 10ms)
 GET /cobros/morosos 200 in 27ms (compile: 2ms, render: 25ms)
 GET /cobros/morosos 200 in 24ms (compile: 1469µs, render: 23ms)
 GET /cobros/morosos 200 in 13ms (compile: 1892µs, render: 11ms)
 GET /cobros/morosos?busqueda=75057156 200 in 14ms (compile: 3ms, render: 11ms)
 GET /cobros/morosos?severidad=3-meses&busqueda=75057156 200 in 10ms (compile: 1413µs, render: 8ms)
 GET /login 200 in 20ms (compile: 1372µs, render: 18ms)
 GET /socios 200 in 15ms (compile: 2ms, render: 13ms)
 GET /cobros/estado-pagos 200 in 26ms (compile: 2ms, render: 24ms)
 GET /login 200 in 24ms (compile: 1869µs, render: 23ms)
 GET /login 200 in 24ms (compile: 1696µs, render: 23ms)
 GET /socios 200 in 13ms (compile: 1609µs, render: 11ms)
 GET /login 200 in 21ms (compile: 1414µs, render: 20ms)
 GET /socios 200 in 13ms (compile: 1822µs, render: 11ms)
 GET /cobros/generar 200 in 29ms (compile: 2ms, render: 27ms)
 GET /login 200 in 22ms (compile: 1527µs, render: 20ms)
 GET /socios 200 in 13ms (compile: 2ms, render: 11ms)
 GET /cobros/generar 200 in 30ms (compile: 3ms, render: 28ms)
 GET /login 200 in 21ms (compile: 1361µs, render: 20ms)
 GET /socios 200 in 15ms (compile: 3ms, render: 12ms)
 GET /cobros/categorias 200 in 23ms (compile: 1777µs, render: 21ms)
 GET /login 200 in 20ms (compile: 1388µs, render: 19ms)
 GET /socios 200 in 11ms (compile: 1437µs, render: 10ms)
 GET /cobros/categorias 200 in 30ms (compile: 2ms, render: 27ms)
 GET /login 200 in 21ms (compile: 1462µs, render: 19ms)
 GET /socios 200 in 11ms (compile: 1441µs, render: 9ms)
 GET /cobros/categorias 200 in 26ms (compile: 2ms, render: 24ms)
 GET /login 200 in 22ms (compile: 1402µs, render: 20ms)
 GET /socios 200 in 14ms (compile: 1496µs, render: 12ms)
 GET /cobros/categorias 200 in 26ms (compile: 2ms, render: 24ms)
 GET /cobros/categorias 200 in 22ms (compile: 1787µs, render: 20ms)
 GET /login 200 in 20ms (compile: 1381µs, render: 19ms)
 GET /socios 200 in 13ms (compile: 1673µs, render: 12ms)
 GET /cobros/categorias 200 in 23ms (compile: 1569µs, render: 22ms)
 GET /login 200 in 19ms (compile: 1388µs, render: 18ms)
 GET /login 200 in 25ms (compile: 1958µs, render: 23ms)
 GET /socios 200 in 11ms (compile: 1598µs, render: 10ms)
 GET /socios/crear 200 in 24ms (compile: 2ms, render: 22ms)
 GET /socios 200 in 14ms (compile: 1785µs, render: 12ms)
 GET /cobros/generar 200 in 24ms (compile: 1555µs, render: 22ms)
 GET /cobros/generar 200 in 24ms (compile: 1663µs, render: 23ms)
 GET /cobros/generar 200 in 24ms (compile: 1692µs, render: 22ms)
 GET /cobros/generar 200 in 23ms (compile: 1577µs, render: 22ms)
 GET /login 200 in 23ms (compile: 1364µs, render: 21ms)
 GET /socios 200 in 10ms (compile: 1522µs, render: 9ms)
 GET /socios/201/cuenta-corriente 200 in 43ms (compile: 12ms, render: 31ms)
 GET /login 200 in 21ms (compile: 1617µs, render: 20ms)
 GET /socios 200 in 16ms (compile: 1647µs, render: 14ms)
 GET /socios/201/cuenta-corriente 200 in 30ms (compile: 7ms, render: 23ms)
 GET /login 200 in 22ms (compile: 1349µs, render: 20ms)
 GET /socios 200 in 12ms (compile: 1612µs, render: 10ms)
 GET /socios/201/cuenta-corriente 200 in 34ms (compile: 6ms, render: 28ms)
 GET /login 200 in 23ms (compile: 1656µs, render: 22ms)
 GET /socios 200 in 14ms (compile: 1608µs, render: 12ms)
 GET /socios/201/cuenta-corriente 200 in 31ms (compile: 6ms, render: 25ms)
 GET /login 200 in 23ms (compile: 1355µs, render: 21ms)
 GET /login 200 in 20ms (compile: 1505µs, render: 19ms)
 GET /socios 200 in 14ms (compile: 1604µs, render: 12ms)
 GET /socios/201/cuenta-corriente 200 in 41ms (compile: 8ms, render: 32ms)
 GET /login 200 in 21ms (compile: 1352µs, render: 19ms)
 GET /socios 200 in 12ms (compile: 1412µs, render: 11ms)
 GET /socios 200 in 25ms (compile: 1429µs, render: 24ms)
 GET /login 200 in 22ms (compile: 1447µs, render: 20ms)
 GET /socios 200 in 11ms (compile: 1468µs, render: 10ms)
 GET /socios/crear 200 in 25ms (compile: 2ms, render: 23ms)
 GET /socios 200 in 10ms (compile: 1628µs, render: 8ms)
 GET /login 200 in 21ms (compile: 1456µs, render: 20ms)
 GET /socios 200 in 13ms (compile: 1860µs, render: 11ms)
 GET /cobros/generar 200 in 32ms (compile: 3ms, render: 29ms)
 GET /login 200 in 19ms (compile: 1338µs, render: 18ms)
 GET /socios 200 in 11ms (compile: 1427µs, render: 9ms)
 GET /cobros/generar 200 in 33ms (compile: 2ms, render: 30ms)
 GET /login 200 in 20ms (compile: 1438µs, render: 18ms)
 GET /login 200 in 21ms (compile: 1465µs, render: 20ms)
 GET /socios 200 in 12ms (compile: 1457µs, render: 10ms)
 GET /cobros/generar 200 in 27ms (compile: 1932µs, render: 26ms)
 GET /login 200 in 22ms (compile: 1306µs, render: 21ms)
 GET /socios 200 in 10ms (compile: 1523µs, render: 9ms)
 GET /cobros/generar 200 in 26ms (compile: 3ms, render: 23ms)
 GET /login 200 in 19ms (compile: 1349µs, render: 18ms)
 GET /socios 200 in 13ms (compile: 1735µs, render: 11ms)
 GET /cobros/pagos 200 in 34ms (compile: 3ms, render: 31ms)
 GET /login 200 in 20ms (compile: 1349µs, render: 19ms)
 GET /socios 200 in 11ms (compile: 1424µs, render: 10ms)
 GET /cobros/pagos 200 in 32ms (compile: 3ms, render: 29ms)
 GET /login 200 in 23ms (compile: 1416µs, render: 22ms)
 GET /socios 200 in 12ms (compile: 1550µs, render: 10ms)
 GET /cobros/pagos 200 in 30ms (compile: 2ms, render: 27ms)
 GET /login 200 in 21ms (compile: 1429µs, render: 19ms)
 GET /login 200 in 20ms (compile: 1435µs, render: 19ms)
 GET /socios 200 in 11ms (compile: 1458µs, render: 10ms)
 GET /cobros/pagos 200 in 31ms (compile: 3ms, render: 29ms)
 GET /login 200 in 25ms (compile: 1557µs, render: 24ms)
 GET /socios 200 in 13ms (compile: 1827µs, render: 11ms)
 GET /cobros/estado-pagos 200 in 31ms (compile: 3ms, render: 28ms)
 GET /login 200 in 21ms (compile: 1382µs, render: 19ms)
 GET /socios 200 in 11ms (compile: 1377µs, render: 9ms)
 GET /cobros/reportes 200 in 29ms (compile: 2ms, render: 27ms)
 GET /login 200 in 22ms (compile: 1408µs, render: 20ms)
 GET /socios 200 in 14ms (compile: 2ms, render: 12ms)
 GET /socios 200 in 22ms (compile: 1518µs, render: 20ms)
 GET /socios 200 in 24ms (compile: 1748µs, render: 22ms)
 GET /login 200 in 21ms (compile: 1381µs, render: 19ms)
 GET /socios 200 in 12ms (compile: 1859µs, render: 10ms)
 GET /socios/crear 200 in 32ms (compile: 2ms, render: 29ms)
 GET /socios 200 in 14ms (compile: 2ms, render: 12ms)
 GET /cobros/generar 200 in 31ms (compile: 3ms, render: 29ms)
 GET /cobros/generar 200 in 27ms (compile: 2ms, render: 25ms)
 GET /cobros/generar 200 in 21ms (compile: 1601µs, render: 19ms)
 GET /cobros/generar 200 in 29ms (compile: 2ms, render: 27ms)
 GET /cobros/pagos 200 in 25ms (compile: 2ms, render: 23ms)
 GET /login 200 in 19ms (compile: 1372µs, render: 18ms)
 GET /login 200 in 22ms (compile: 1481µs, render: 20ms)
 GET /socios 200 in 12ms (compile: 1828µs, render: 10ms)
 GET /cobros/reportes 200 in 33ms (compile: 1990µs, render: 31ms)
 GET /login 200 in 21ms (compile: 1591µs, render: 19ms)
 GET /socios 200 in 12ms (compile: 1916µs, render: 11ms)
 GET /cobros/reportes 200 in 26ms (compile: 3ms, render: 24ms)
 GET /login 200 in 22ms (compile: 1324µs, render: 21ms)
 GET /socios 200 in 11ms (compile: 1632µs, render: 9ms)
 GET /cobros/morosos 200 in 27ms (compile: 3ms, render: 24ms)
 GET /cobros/morosos 200 in 20ms (compile: 1477µs, render: 19ms)
 GET /cobros/morosos 200 in 10ms (compile: 1657µs, render: 9ms)
 GET /cobros/morosos?busqueda=87218754 200 in 13ms (compile: 3ms, render: 10ms)
 GET /login 200 in 22ms (compile: 1349µs, render: 20ms)
 GET /socios 200 in 11ms (compile: 1873µs, render: 9ms)
 GET /cobros/morosos 200 in 26ms (compile: 3ms, render: 24ms)
 GET /cobros/morosos 200 in 22ms (compile: 1776µs, render: 20ms)
 GET /cobros/morosos 200 in 10ms (compile: 1515µs, render: 8ms)
 GET /cobros/morosos?busqueda=87218754 200 in 14ms (compile: 3ms, render: 11ms)
 GET /cobros/morosos?severidad=3-meses&busqueda=87218754 200 in 12ms (compile: 1533µs, render: 10ms)
 GET /login 200 in 19ms (compile: 1336µs, render: 17ms)
 GET /socios 200 in 11ms (compile: 1572µs, render: 9ms)
 GET /cobros/estado-pagos 200 in 32ms (compile: 3ms, render: 29ms)
 GET /login 200 in 19ms (compile: 1326µs, render: 18ms)
 GET /login 200 in 23ms (compile: 1613µs, render: 22ms)
 GET /socios 200 in 11ms (compile: 1559µs, render: 10ms)
 GET /cobros/estado-pagos 200 in 23ms (compile: 1890µs, render: 21ms)
 GET /login 200 in 23ms (compile: 1492µs, render: 21ms)
 GET /socios 200 in 14ms (compile: 1877µs, render: 12ms)
 GET /socios 200 in 24ms (compile: 3ms, render: 21ms)
 GET /login 200 in 25ms (compile: 1396µs, render: 23ms)
 GET /socios 200 in 13ms (compile: 1727µs, render: 11ms)
 GET /login 200 in 23ms (compile: 1708µs, render: 21ms)
 GET /socios 200 in 13ms (compile: 1357µs, render: 11ms)
 GET /cobros/generar 200 in 30ms (compile: 2ms, render: 27ms)
 GET /login 200 in 20ms (compile: 1305µs, render: 19ms)
 GET /socios 200 in 12ms (compile: 1600µs, render: 11ms)
 GET /cobros/generar 200 in 21ms (compile: 1646µs, render: 19ms)
 GET /login 200 in 22ms (compile: 1486µs, render: 21ms)
 GET /socios 200 in 14ms (compile: 1424µs, render: 12ms)
 GET /cobros/categorias 200 in 25ms (compile: 2ms, render: 23ms)
 GET /login 200 in 23ms (compile: 1362µs, render: 22ms)
 GET /socios 200 in 13ms (compile: 1577µs, render: 11ms)
 GET /cobros/categorias 200 in 25ms (compile: 1534µs, render: 23ms)
 GET /login 200 in 20ms (compile: 1365µs, render: 19ms)
 GET /socios 200 in 12ms (compile: 2ms, render: 9ms)
 GET /cobros/categorias 200 in 35ms (compile: 1672µs, render: 33ms)
 GET /login 200 in 22ms (compile: 1414µs, render: 21ms)
 GET /socios 200 in 11ms (compile: 1427µs, render: 10ms)
 GET /cobros/categorias 200 in 25ms (compile: 3ms, render: 23ms)
 GET /cobros/categorias 200 in 20ms (compile: 1368µs, render: 18ms)
 GET /login 200 in 22ms (compile: 1311µs, render: 21ms)
 GET /socios 200 in 12ms (compile: 1531µs, render: 11ms)
 GET /cobros/categorias 200 in 26ms (compile: 1846µs, render: 24ms)
 GET /login 200 in 21ms (compile: 1364µs, render: 19ms)
 GET /login 200 in 21ms (compile: 1522µs, render: 19ms)
 GET /socios 200 in 15ms (compile: 2ms, render: 13ms)
 GET /socios/crear 200 in 33ms (compile: 2ms, render: 31ms)
 GET /socios 200 in 12ms (compile: 1874µs, render: 10ms)
 GET /cobros/generar 200 in 20ms (compile: 1433µs, render: 19ms)
 GET /cobros/generar 200 in 22ms (compile: 1605µs, render: 20ms)
 GET /cobros/generar 200 in 20ms (compile: 1522µs, render: 19ms)
 GET /cobros/generar 200 in 25ms (compile: 1983µs, render: 23ms)
 GET /login 200 in 23ms (compile: 1325µs, render: 21ms)
 GET /socios 200 in 11ms (compile: 1509µs, render: 10ms)
 GET /socios/205/cuenta-corriente 200 in 37ms (compile: 10ms, render: 27ms)
 GET /login 200 in 21ms (compile: 1489µs, render: 20ms)
 GET /socios 200 in 13ms (compile: 1863µs, render: 11ms)
 GET /socios/205/cuenta-corriente 200 in 33ms (compile: 7ms, render: 25ms)
 GET /login 200 in 24ms (compile: 1557µs, render: 23ms)
 GET /socios 200 in 13ms (compile: 1681µs, render: 11ms)
 GET /socios/205/cuenta-corriente 200 in 36ms (compile: 9ms, render: 28ms)
 GET /login 200 in 21ms (compile: 1514µs, render: 19ms)
 GET /socios 200 in 14ms (compile: 1726µs, render: 12ms)
 GET /socios/205/cuenta-corriente 200 in 34ms (compile: 10ms, render: 24ms)
 GET /login 200 in 22ms (compile: 1348µs, render: 21ms)
 GET /login 200 in 20ms (compile: 1519µs, render: 19ms)
 GET /socios 200 in 12ms (compile: 1642µs, render: 11ms)
 GET /socios/205/cuenta-corriente 200 in 38ms (compile: 7ms, render: 31ms)
 GET /login 200 in 20ms (compile: 1327µs, render: 18ms)
 GET /socios 200 in 12ms (compile: 1607µs, render: 10ms)
 GET /socios 200 in 32ms (compile: 2ms, render: 30ms)
 GET /login 200 in 20ms (compile: 1330µs, render: 18ms)
 GET /socios 200 in 13ms (compile: 1643µs, render: 12ms)
 GET /socios/crear 200 in 26ms (compile: 3ms, render: 23ms)
 GET /socios 200 in 13ms (compile: 2ms, render: 11ms)
 GET /login 200 in 20ms (compile: 1350µs, render: 19ms)
 GET /socios 200 in 12ms (compile: 1645µs, render: 10ms)
 GET /cobros/generar 200 in 27ms (compile: 1940µs, render: 25ms)
 GET /login 200 in 24ms (compile: 1592µs, render: 22ms)
 GET /socios 200 in 14ms (compile: 2ms, render: 12ms)
 GET /cobros/generar 200 in 25ms (compile: 1456µs, render: 23ms)
 GET /login 200 in 22ms (compile: 1338µs, render: 21ms)
 GET /login 200 in 20ms (compile: 1770µs, render: 18ms)
 GET /socios 200 in 12ms (compile: 1567µs, render: 11ms)
 GET /cobros/generar 200 in 34ms (compile: 1675µs, render: 32ms)
 GET /login 200 in 22ms (compile: 1469µs, render: 20ms)
 GET /socios 200 in 15ms (compile: 3ms, render: 13ms)
 GET /cobros/generar 200 in 25ms (compile: 1721µs, render: 23ms)
 GET /login 200 in 22ms (compile: 1337µs, render: 21ms)
 GET /socios 200 in 14ms (compile: 1961µs, render: 12ms)
 GET /cobros/pagos 200 in 24ms (compile: 1862µs, render: 22ms)
 GET /login 200 in 24ms (compile: 1689µs, render: 23ms)
 GET /socios 200 in 12ms (compile: 1566µs, render: 10ms)
 GET /cobros/pagos 200 in 33ms (compile: 1823µs, render: 31ms)
 GET /login 200 in 21ms (compile: 1318µs, render: 19ms)
 GET /socios 200 in 12ms (compile: 1699µs, render: 11ms)
 GET /cobros/pagos 200 in 25ms (compile: 1656µs, render: 23ms)
 GET /login 200 in 22ms (compile: 1376µs, render: 20ms)
 GET /login 200 in 23ms (compile: 1511µs, render: 21ms)
 GET /socios 200 in 15ms (compile: 1735µs, render: 13ms)
 GET /cobros/pagos 200 in 25ms (compile: 3ms, render: 22ms)
 GET /login 200 in 22ms (compile: 1682µs, render: 20ms)
 GET /socios 200 in 13ms (compile: 1664µs, render: 11ms)
 GET /cobros/estado-pagos 200 in 22ms (compile: 2ms, render: 20ms)
 GET /login 200 in 22ms (compile: 1768µs, render: 20ms)
 GET /socios 200 in 11ms (compile: 1497µs, render: 10ms)
 GET /cobros/reportes 200 in 26ms (compile: 3ms, render: 23ms)
 GET /login 200 in 19ms (compile: 1383µs, render: 18ms)
 GET /socios 200 in 11ms (compile: 1673µs, render: 10ms)
 GET /socios 200 in 36ms (compile: 2ms, render: 33ms)
 GET /socios 200 in 21ms (compile: 1553µs, render: 20ms)
 GET /login 200 in 20ms (compile: 1456µs, render: 19ms)
 GET /socios 200 in 12ms (compile: 1926µs, render: 10ms)
 GET /socios/crear 200 in 28ms (compile: 1769µs, render: 26ms)
 GET /socios 200 in 11ms (compile: 2ms, render: 9ms)
 GET /cobros/generar 200 in 30ms (compile: 1909µs, render: 28ms)
 GET /cobros/generar 200 in 24ms (compile: 3ms, render: 21ms)
 GET /cobros/generar 200 in 27ms (compile: 1575µs, render: 25ms)
 GET /cobros/generar 200 in 25ms (compile: 3ms, render: 22ms)
 GET /cobros/pagos 200 in 28ms (compile: 1771µs, render: 26ms)
 GET /login 200 in 20ms (compile: 1381µs, render: 19ms)
 GET /login 200 in 20ms (compile: 1485µs, render: 18ms)
 GET /socios 200 in 11ms (compile: 1522µs, render: 10ms)
 GET /cobros/reportes 200 in 38ms (compile: 2ms, render: 35ms)
 GET /login 200 in 26ms (compile: 1453µs, render: 24ms)
 GET /socios 200 in 13ms (compile: 2ms, render: 10ms)
 GET /cobros/reportes 200 in 31ms (compile: 1958µs, render: 29ms)
 GET /login 200 in 21ms (compile: 1436µs, render: 20ms)
 GET /socios 200 in 14ms (compile: 1712µs, render: 12ms)
 GET /cobros/morosos 200 in 25ms (compile: 1605µs, render: 24ms)
 GET /cobros/morosos 200 in 22ms (compile: 1508µs, render: 20ms)
 GET /cobros/morosos 200 in 11ms (compile: 1598µs, render: 9ms)
 GET /cobros/morosos?busqueda=14887438 200 in 15ms (compile: 2ms, render: 13ms)
 GET /login 200 in 19ms (compile: 1362µs, render: 18ms)
 GET /socios 200 in 11ms (compile: 1396µs, render: 9ms)
 GET /cobros/morosos 200 in 23ms (compile: 2ms, render: 21ms)
 GET /cobros/morosos 200 in 21ms (compile: 1428µs, render: 20ms)
 GET /cobros/morosos 200 in 11ms (compile: 1525µs, render: 9ms)
 GET /cobros/morosos?busqueda=14887438 200 in 13ms (compile: 2ms, render: 11ms)
 GET /cobros/morosos?severidad=3-meses&busqueda=14887438 200 in 12ms (compile: 1472µs, render: 10ms)
 GET /login 200 in 20ms (compile: 1380µs, render: 18ms)
 GET /socios 200 in 12ms (compile: 1517µs, render: 10ms)
 GET /cobros/estado-pagos 200 in 22ms (compile: 1603µs, render: 20ms)
 GET /login 200 in 23ms (compile: 1529µs, render: 21ms)
 GET /login 200 in 20ms (compile: 1454µs, render: 18ms)
 GET /socios 200 in 15ms (compile: 1747µs, render: 13ms)
 GET /cobros/estado-pagos 200 in 31ms (compile: 2ms, render: 29ms)
 GET /login 200 in 23ms (compile: 1348µs, render: 21ms)
 GET /socios 200 in 11ms (compile: 1553µs, render: 10ms)
 GET /socios 200 in 26ms (compile: 2ms, render: 24ms)
 GET /login 200 in 22ms (compile: 1286µs, render: 20ms)
 GET /socios 200 in 11ms (compile: 1488µs, render: 9ms)
 GET /login 200 in 19ms (compile: 1348µs, render: 18ms)
 GET /socios 200 in 12ms (compile: 1832µs, render: 10ms)
 GET /cobros/generar 200 in 26ms (compile: 2ms, render: 23ms)
 GET /login 200 in 19ms (compile: 1335µs, render: 18ms)
 GET /socios 200 in 11ms (compile: 1465µs, render: 9ms)
 GET /cobros/generar 200 in 29ms (compile: 2ms, render: 27ms)
 GET /login 200 in 47ms (compile: 5ms, render: 43ms)
 GET /socios 200 in 29ms (compile: 4ms, render: 25ms)
 GET /login 200 in 38ms (compile: 2ms, render: 35ms)
 GET /socios 200 in 23ms (compile: 3ms, render: 20ms)
 GET /cobros/generar 200 in 46ms (compile: 4ms, render: 42ms)
 GET /login 200 in 38ms (compile: 2ms, render: 35ms)
 GET /socios 200 in 19ms (compile: 2ms, render: 17ms)
 GET /cobros/generar 200 in 58ms (compile: 2ms, render: 56ms)
 GET /login 200 in 37ms (compile: 2ms, render: 34ms)
 GET /socios 200 in 24ms (compile: 3ms, render: 21ms)
 GET /login 200 in 41ms (compile: 3ms, render: 38ms)
 GET /socios 200 in 24ms (compile: 3ms, render: 21ms)
 GET /cobros/generar 200 in 37ms (compile: 3ms, render: 34ms)
 GET /login 200 in 39ms (compile: 3ms, render: 36ms)
 GET /socios 200 in 21ms (compile: 3ms, render: 19ms)
 GET /cobros/generar 200 in 41ms (compile: 3ms, render: 39ms)
 GET /login 200 in 41ms (compile: 3ms, render: 38ms)
 GET /socios 200 in 20ms (compile: 3ms, render: 17ms)
 GET /login 200 in 39ms (compile: 3ms, render: 37ms)
 GET /socios 200 in 23ms (compile: 2ms, render: 21ms)
 GET /cobros/generar 200 in 38ms (compile: 3ms, render: 35ms)
 GET /login 200 in 41ms (compile: 3ms, render: 38ms)
 GET /socios 200 in 34ms (compile: 6ms, render: 29ms)
 GET /cobros/generar 200 in 42ms (compile: 3ms, render: 39ms)
 GET /login 200 in 38ms (compile: 2ms, render: 35ms)
 GET /socios 200 in 22ms (compile: 3ms, render: 19ms)
 GET /login 200 in 36ms (compile: 3ms, render: 34ms)
 GET /socios 200 in 21ms (compile: 3ms, render: 18ms)
 GET /cobros/generar 200 in 45ms (compile: 2ms, render: 42ms)
 GET /login 200 in 39ms (compile: 3ms, render: 36ms)
 GET /login 200 in 41ms (compile: 3ms, render: 38ms)
 GET /socios 200 in 28ms (compile: 3ms, render: 25ms)
 GET /cobros/generar 200 in 44ms (compile: 5ms, render: 39ms)
 GET /login 200 in 37ms (compile: 3ms, render: 34ms)
 GET /socios 200 in 19ms (compile: 3ms, render: 16ms)
 GET /cobros/pagos 200 in 41ms (compile: 5ms, render: 36ms)
 GET /socios/214/cuenta-corriente 200 in 77ms (compile: 18ms, render: 59ms)
 GET /login 200 in 39ms (compile: 3ms, render: 36ms)
 GET /socios 200 in 19ms (compile: 3ms, render: 17ms)
 GET /login 200 in 42ms (compile: 3ms, render: 39ms)
 GET /socios 200 in 22ms (compile: 3ms, render: 19ms)
 GET /cobros/generar 200 in 38ms (compile: 3ms, render: 35ms)
 GET /login 200 in 37ms (compile: 2ms, render: 35ms)
 GET /socios 200 in 20ms (compile: 3ms, render: 17ms)
 GET /cobros/generar 200 in 41ms (compile: 3ms, render: 38ms)
 GET /login 200 in 37ms (compile: 2ms, render: 35ms)
 GET /socios 200 in 20ms (compile: 3ms, render: 17ms)
 GET /cobros/pagos 200 in 38ms (compile: 3ms, render: 35ms)
 GET /socios/215/cuenta-corriente 200 in 65ms (compile: 13ms, render: 52ms)
 GET /login 200 in 37ms (compile: 3ms, render: 35ms)
 GET /socios 200 in 27ms (compile: 3ms, render: 24ms)
 GET /cobros/generar 200 in 41ms (compile: 3ms, render: 38ms)
 GET /cobros/pagos 200 in 45ms (compile: 3ms, render: 42ms)
 GET /socios/215/cuenta-corriente 200 in 73ms (compile: 15ms, render: 58ms)
 GET /login 200 in 39ms (compile: 3ms, render: 36ms)
 GET /login 200 in 40ms (compile: 3ms, render: 38ms)
 GET /socios 200 in 22ms (compile: 3ms, render: 19ms)
 GET /socios 200 in 57ms (compile: 4ms, render: 53ms)
 GET /login 200 in 38ms (compile: 2ms, render: 36ms)
 GET /socios 200 in 22ms (compile: 3ms, render: 19ms)
 GET /socios/crear 200 in 431ms (compile: 167ms, render: 264ms)
 GET /socios 200 in 19ms (compile: 3ms, render: 16ms)
 GET /login 200 in 37ms (compile: 2ms, render: 35ms)
 GET /socios 200 in 21ms (compile: 3ms, render: 18ms)
 GET /cobros/pagos 200 in 37ms (compile: 3ms, render: 34ms)
 GET /login 200 in 40ms (compile: 3ms, render: 37ms)
 GET /socios 200 in 20ms (compile: 3ms, render: 17ms)
 GET /socios/216/cuenta-corriente 200 in 46ms (compile: 10ms, render: 36ms)
 GET /login 200 in 53ms (compile: 6ms, render: 47ms)
 GET /socios 200 in 20ms (compile: 3ms, render: 17ms)
 GET /socios/216/cuenta-corriente 200 in 69ms (compile: 10ms, render: 59ms)
 GET /login 200 in 37ms (compile: 3ms, render: 35ms)
 GET /login 200 in 45ms (compile: 3ms, render: 42ms)
 GET /socios 200 in 26ms (compile: 3ms, render: 22ms)
 GET /socios/216/cuenta-corriente 200 in 56ms (compile: 13ms, render: 43ms)
 GET /login 200 in 38ms (compile: 3ms, render: 35ms)
 GET /socios 200 in 22ms (compile: 3ms, render: 19ms)
 GET /socios/216/cuenta-corriente 200 in 49ms (compile: 11ms, render: 39ms)
 GET /login 200 in 44ms (compile: 2ms, render: 41ms)
 GET /socios 200 in 26ms (compile: 3ms, render: 23ms)
 GET /cobros/morosos 200 in 45ms (compile: 4ms, render: 41ms)
 GET /cobros/morosos 200 in 41ms (compile: 3ms, render: 38ms)
 GET /cobros/morosos 200 in 17ms (compile: 3ms, render: 15ms)
 GET /login 200 in 40ms (compile: 2ms, render: 38ms)
 GET /socios 200 in 20ms (compile: 3ms, render: 17ms)
 GET /cobros/generar 200 in 43ms (compile: 3ms, render: 40ms)
 GET /login 200 in 37ms (compile: 3ms, render: 34ms)
 GET /socios 200 in 21ms (compile: 3ms, render: 18ms)
 GET /cobros/pagos 200 in 41ms (compile: 3ms, render: 38ms)
 GET /login 200 in 44ms (compile: 3ms, render: 41ms)
 GET /login 200 in 42ms (compile: 3ms, render: 39ms)
 GET /socios 200 in 36ms (compile: 3ms, render: 33ms)
 GET /socios 200 in 54ms (compile: 4ms, render: 50ms)
 GET /login 200 in 40ms (compile: 2ms, render: 38ms)
 GET /socios 200 in 20ms (compile: 3ms, render: 17ms)
 GET /socios/crear 200 in 37ms (compile: 3ms, render: 35ms)
 GET /socios 200 in 20ms (compile: 3ms, render: 17ms)
 GET /login 200 in 37ms (compile: 2ms, render: 35ms)
 GET /socios 200 in 20ms (compile: 3ms, render: 17ms)
 GET /socios/217/cuenta-corriente 200 in 51ms (compile: 11ms, render: 41ms)
 GET /login 200 in 36ms (compile: 3ms, render: 34ms)
 GET /socios 200 in 19ms (compile: 3ms, render: 16ms)
 GET /socios/217/cuenta-corriente 200 in 45ms (compile: 9ms, render: 36ms)
 GET / 200 in 154ms (compile: 84ms, render: 70ms)
[?25h
